Estado,Municipio,Colonia,Codigo
Baja California,Mexicali,Ahumadita,21600
Baja California,Mexicali,10 de Mayo,21600
Baja California,Mexicali,Islas Agrarias B,21600
Baja California,Mexicali,Zona del Canal,21600
Baja California,Mexicali,San Agustin de las Palmas,21600
Baja California,Mexicali,Islas Agrarias A,21600
Baja California,Mexicali,Jardines de Loreto,21600
Baja California,Mexicali,La Rioja,21600
Baja California,Mexicali,El Pacifico,21600
Baja California,Mexicali,Pascualitos,21600
Baja California,Mexicali,Bugambilias Jardines,21600
Baja California,Mexicali,Cauces Federales,21600
Baja California,Mexicali,Rivera,21600
Baja California,Mexicali,San Isidro,21600
Baja California,Mexicali,El Marítimo,21600
Baja California,Mexicali,Los Manantiales,21600
Baja California,Mexicali,Laguna Campestre,21600
Baja California,Mexicali,Williams,21600
Baja California,Mexicali,Granjas Arco Iris,21600
Baja California,Mexicali,Mariano Abasolo,21600
Baja California,Mexicali,Nuevo Milenio,21600
Baja California,Mexicali,Jardines de Mendoza,21600
Baja California,Mexicali,Orizaba,21601
Baja California,Mexicali,Santo Niño,21602
Baja California,Mexicali,Emiliano Zapata,21603
Baja California,Mexicali,El Centinela,21604
Baja California,Mexicali,Zaragoza,21604
Baja California,Mexicali,Complejo Tecnológico NICOYA,21607
Baja California,Mexicali,Mexicali (Gral. Rodolfo Sánchez Taboada),21609
Baja California,Mexicali,Heriberto Jara,21611
Baja California,Mexicali,Cecilia,21612
Baja California,Mexicali,Palo Verde,21613
Baja California,Mexicali,El Chorizo (Colonia Colorado 1 Campo León 1),21614
Baja California,Mexicali,Hechicera Estación,21620
Baja California,Mexicali,Pólvora,21620
Baja California,Mexicali,Ángeles de Puebla,21620
Baja California,Mexicali,Rincones de Puebla,21620
Baja California,Mexicali,Querétaro,21620
Baja California,Mexicali,Gómez,21620
Baja California,Mexicali,San Luis Potosí,21620
Baja California,Mexicali,Puebla,21620
Baja California,Mexicali,Rincones de Puebla Segunda Sección,21620
Baja California,Mexicali,Misión de Puebla,21620
Baja California,Mexicali,El Peligro,21620
Baja California,Mexicali,Sinaloa,21620
Baja California,Mexicali,Lagarto Country Club,21621
Baja California,Mexicali,Castro,21621
Baja California,Mexicali,Cuernavaca,21624
Baja California,Mexicali,Jalisco,21627
Baja California,Mexicali,Guanajuato 1,21628
Baja California,Mexicali,Cerro Prieto 7,21700
Baja California,Mexicali,Hidalgo,21700
Baja California,Mexicali,Michoacán de Ocampo,21700
Baja California,Mexicali,Oaxaca,21700
Baja California,Mexicali,Chimi,21700
Baja California,Mexicali,Cerro Prieto 2,21700
Baja California,Mexicali,Delta,21700
Baja California,Mexicali,Jalapa,21700
Baja California,Mexicali,Chihuahua,21700
Baja California,Mexicali,Nayarit,21700
Baja California,Mexicali,Cerro Prieto 5,21700
Baja California,Mexicali,Cerro Prieto 4,21700
Baja California,Mexicali,Cerro Prieto 6,21700
Baja California,Mexicali,Morelia,21700
Baja California,Mexicali,Cerro Prieto 1,21701
Baja California,Mexicali,Saltillo,21704
Baja California,Mexicali,Nuevo León,21705
Baja California,Mexicali,Río Hardy,21705
Baja California,Mexicali,Guerrero,21706
Baja California,Mexicali,Patzcuaro,21706
Baja California,Mexicali,Pescaderos,21710
Baja California,Mexicali,Primavera,21713
Baja California,Mexicali,Tlaxcala,21720
Baja California,Mexicali,Veracruz 1,21720
Baja California,Mexicali,Del Sol,21720
Baja California,Mexicali,Indeco,21720
Baja California,Mexicali,Valle Nuevo,21720
Baja California,Mexicali,Parcela del Valle,21720
Baja California,Mexicali,Nicolás Bravo,21720
Baja California,Mexicali,Chaussé,21720
Baja California,Mexicali,Guadalupe Victoria,21720
Baja California,Mexicali,Valle de Guadalupe,21720
Baja California,Mexicali,Gral. Francisco Murguía (Km. 49),21722
Baja California,Mexicali,Chapultepec,21723
Baja California,Mexicali,Benito Juárez,21723
Baja California,Mexicali,Madero,21723
Baja California,Mexicali,Alberto Oviedo Mota,21730
Baja California,Mexicali,Cucapah (Mestizos),21730
Baja California,Mexicali,Cucapah (Indígena),21730
Baja California,Mexicali,El Faro,21730
Baja California,Mexicali,La Puerta,21730
Baja California,Mexicali,Jesús González Ortega,21731
Baja California,Mexicali,Camacho,21731
Baja California,Mexicali,La Mariana,21731
Baja California,Mexicali,Durango,21735
Baja California,Mexicali,Sonora,21738
Baja California,Mexicali,Aguascalientes,21738
Baja California,Mexicali,Venustiano Carranza,21739
Baja California,Mexicali,Independencia,21740
Baja California,Mexicali,El Caimán,21740
Baja California,Mexicali,Robertson,21741
Baja California,Mexicali,Terrenos Indios,21742
Baja California,Mexicali,Alvarado,21742
Baja California,Mexicali,Leona Vicario,21743
Baja California,Mexicali,Venustiano Carranza (Estación Coahuila Km. 57),21800
Baja California,Mexicali,Silva,21800
Baja California,Mexicali,Zacatecas,21800
Baja California,Mexicali,Elías,21800
Baja California,Mexicali,Hindúes,21800
Baja California,Mexicali,Plan de Ayala,21801
Baja California,Mexicali,Sombrerete,21802
Baja California,Mexicali,Colonias Nuevas,21803
Baja California,Mexicali,Dr. Alberto Oviedo Mota INDIVISO,21810
Baja California,Mexicali,Luis Encinas Johnson,21813
Baja California,Mexicali,Quintana Roo,21820
Baja California,Mexicali,Toluca,21820
Baja California,Mexicali,Francisco Santana Peralta,21820
Baja California,Mexicali,Veracruz 2,21821
Baja California,Mexicali,2 Tubos,21821
Baja California,Mexicali,CDMX,21830
Baja California,Mexicali,Chiapas,21831
Baja California,Mexicali,Colima,21832
Baja California,Mexicali,VIllarreal,21832
Baja California,Mexicali,Pescaderos Delta,21833
Baja California,Mexicali,Pescadores,21840
Baja California,Mexicali,Hermosillo,21840
Baja California,Mexicali,Mezquital,21841
Baja California,Mexicali,Poniente Sección I,21850
Baja California,Mexicali,Villa de las Palmas,21850
Baja California,Mexicali,Francisco Villa,21850
Baja California,Mexicali,Sección II,21850
Baja California,Mexicali,Playas de San Felipe,21850
Baja California,Mexicali,El Dorado Rancho,21850
Baja California,Mexicali,San Felipe,21850
Baja California,Mexicali,Plan Nacional Agrario,21850
Baja California,Mexicali,Los Gavilanes Sección 2,21850
Baja California,Mexicali,Casimiro Alonso,21850
Baja California,Mexicali,Club de Pesca,21850
Baja California,Mexicali,Los Gavilanes Sección 1,21850
Baja California,Mexicali,Centro Sección II,21850
Baja California,Mexicali,Nuevo San Felipe,21850
Baja California,Mexicali,Villas San Francisco,21850
Baja California,Mexicali,Las Misiones,21850
Baja California,Mexicali,Villa de Cortés,21850
Baja California,Mexicali,Los Gavilanes Sección 3,21850
Baja California,Mexicali,Los Arcos,21850
Baja California,Mexicali,Las Dunas,21850
Baja California,Mexicali,El Palomar,21850
Baja California,Mexicali,Recinto Portuario,21850
Baja California,Mexicali,Verdugo,21850
Baja California,Mexicali,La Hacienda,21850
Baja California,Mexicali,Ampliación Poniente,21850
Baja California,Mexicali,Baja Marina,21850
Baja California,Mexicali,Del Mar,21850
Baja California,Mexicali,Tribu Quilihuas,21855
Baja California,Mexicali,Tecolote Bataques,21900
Baja California,Mexicali,Jiquilpan,21900
Baja California,Mexicali,México,21900
Baja California,Mexicali,Benito Juárez,21900
Baja California,Mexicali,Álvaro Obregón,21902
Baja California,Mexicali,Piedras Negras,21903
Baja California,Mexicali,Myli 2,21903
Baja California,Mexicali,La Curva,21903
Baja California,Mexicali,Tehuantepec,21904
Baja California,Mexicali,Tabasco,21905
Baja California,Mexicali,Villahermosa,21905
Baja California,Mexicali,Bataques,21909
Baja California,Mexicali,Irapuato,21910
Baja California,Mexicali,Norte,21910
Baja California,Mexicali,Lázaro Cárdenas,21910
Baja California,Mexicali,Yucatán,21910
Baja California,Mexicali,Tula,21911
Baja California,Mexicali,José María Rodriguez,21911
Baja California,Mexicali,Tamaulipas,21911
Baja California,Mexicali,Vulcano,21912
Baja California,Mexicali,Monterrey,21913
Baja California,Mexicali,Los Pérez,21920
Baja California,Mexicali,Paredones,21920
Baja California,Mexicali,Mérida,21920
Baja California,Mexicali,Borquez,21921
Baja California,Mexicali,18 de Marzo,21922
Baja California,Mexicali,Mesa Arenosa de Andrade (Villa Zapata),21925
Baja California,Mexicali,Lázaro Cárdenas La 28,21930
Baja California,Mexicali,Puente Treviño,21930
Baja California,Mexicali,Miguel Alemán,21930
Baja California,Mexicali,Guadalajara,21950
Baja California,Mexicali,Janitzio,21951
Baja California,Mexicali,Ciudad Morelos,21960
Baja California,Mexicali,Nuevo Ayuntamiento,21960
Baja California,Mexicali,Ciudad Victoria,21960
Baja California,Mexicali,Luis Romero,21960
Baja California,Mexicali,José Hurtado,21960
Baja California,Mexicali,27 de Enero,21960
Baja California,Mexicali,Ciudad Morelos,21960
Baja California,Mexicali,Esquer,21960
Baja California,Mexicali,San Isidro,21960
Baja California,Mexicali,27 de Enero,21960
Baja California,Mexicali,Tepic,21961
Baja California,Mexicali,Torreón,21962
Baja California,Mexicali,Cuervitos,21963
Baja California,Mexicali,Oribe Alba,21963
Baja California,Mexicali,Puente Calabazas,21964
Baja California,Mexicali,Leyes de Reforma,21964
Baja California,Mexicali,Álamo,21966
Baja California,Mexicali,Ladrillera,21970
Baja California,Mexicali,El Pedregal,21970
Baja California,Mexicali,La Laguna,21970
Baja California,Mexicali,Vicente Guerrero,21970
Baja California,Mexicali,Francisco Santana Peralta,21970
Baja California,Mexicali,General Gertrudis García Sánchez,21970
Baja California,Mexicali,Dieguillos,21970
Baja California,Mexicali,Nuevo Algodones,21970
Baja California,Mexicali,Nuevo Algodones 2a Sección,21970
Baja California,Mexicali,Rodriguez,21971
Baja California,Mexicali,Pachuca,21980
Baja California,Tijuana,Zona Este,22000
Baja California,Tijuana,Zona Norte,22000
Baja California,Tijuana,Zona Centro,22000
Baja California,Tijuana,Cuauhtémoc,22010
Baja California,Tijuana,Empleados Federales,22010
Baja California,Tijuana,Zona Urbana Río Tijuana,22010
Baja California,Tijuana,Escolar Agua Caliente,22014
Baja California,Tijuana,Aviación,22014
Baja California,Tijuana,Agua Caliente Sección Pinos,22014
Baja California,Tijuana,Marrón,22015
Baja California,Tijuana,Plan de Barranquitas,22015
Baja California,Tijuana,Revolución,22015
Baja California,Tijuana,Hipódromo,22020
Baja California,Tijuana,Rincón Colonial Chapultepec,22020
Baja California,Tijuana,Chapultepec Este,22020
Baja California,Tijuana,Chapultepec 8a Sección,22020
Baja California,Tijuana,Chapultepec,22020
Baja California,Tijuana,Neidhart,22020
Baja California,Tijuana,Chapultepec 10a Sección,22020
Baja California,Tijuana,Chapultepec 9a Sección,22020
Baja California,Tijuana,Campo de Golf,22020
Baja California,Tijuana,Agua Caliente,22024
Baja California,Tijuana,Puerta de Hierro,22024
Baja California,Tijuana,Lomas de Agua Caliente,22024
Baja California,Tijuana,Hipódromo Agua Caliente,22024
Baja California,Tijuana,Jardines de Chapultepec,22025
Baja California,Tijuana,Colinas de Chapultepec,22025
Baja California,Tijuana,Conjunto Residencial Cataviña,22025
Baja California,Tijuana,San Jerónimo,22025
Baja California,Tijuana,Privada Catalana,22025
Baja California,Tijuana,Lomas de Agua Caliente 1a Sección,22025
Baja California,Tijuana,Rancho el Grande,22025
Baja California,Tijuana,Burócrata Hipódromo,22030
Baja California,Tijuana,López Mateos,22030
Baja California,Tijuana,Hacienda las Palomas,22030
Baja California,Tijuana,Hacienda Agua Caliente,22030
Baja California,Tijuana,Lomas Hipódromo,22030
Baja California,Tijuana,La Remosa,22030
Baja California,Tijuana,Colinas de Agua Caliente,22030
Baja California,Tijuana,El Bosque,22034
Baja California,Tijuana,Lomas de Agua Caliente 5a Sección,22034
Baja California,Tijuana,Jardines de Chapultepec S-E,22034
Baja California,Tijuana,Villa Lomas,22034
Baja California,Tijuana,Herradura,22034
Baja California,Tijuana,Pueblo Bonito,22034
Baja California,Tijuana,Vista Dorada,22034
Baja California,Tijuana,Planetario,22034
Baja California,Tijuana,Cañón Oasis,22034
Baja California,Tijuana,Lomas de Agua Caliente 6a Sección (Lomas Altas),22034
Baja California,Tijuana,Herradura Sur,22035
Baja California,Tijuana,Cañón de La Pedrera Este,22035
Baja California,Tijuana,Cañón de La Pedrera,22035
Baja California,Tijuana,Cañón Primavera,22035
Baja California,Tijuana,Juárez,22040
Baja California,Tijuana,Madero (Cacho),22040
Baja California,Tijuana,Dávila,22044
Baja California,Tijuana,América,22044
Baja California,Tijuana,Calete,22044
Baja California,Tijuana,Gabilondo,22044
Baja California,Tijuana,Cubillas,22045
Baja California,Tijuana,Chula Vista,22045
Baja California,Tijuana,Cubillas Sur,22045
Baja California,Tijuana,Lomas Doctores (Chapultepec Doctores),22045
Baja California,Tijuana,Rincón Toscano,22046
Baja California,Tijuana,Cumbres de Juárez,22046
Baja California,Tijuana,Guadalajara,22046
Baja California,Tijuana,Monterrey,22046
Baja California,Tijuana,Madero Sur,22046
Baja California,Tijuana,Fundadores,22046
Baja California,Tijuana,Laderas de Monterrey,22046
Baja California,Tijuana,Alemán,22050
Baja California,Tijuana,Castillo,22050
Baja California,Tijuana,Linda Vista,22054
Baja California,Tijuana,Altamira,22054
Baja California,Tijuana,Roma,22054
Baja California,Tijuana,Azcona,22055
Baja California,Tijuana,Guerrero,22055
Baja California,Tijuana,Independencia,22055
Baja California,Tijuana,Altamira Sur,22055
Baja California,Tijuana,Morelos,22056
Baja California,Tijuana,Hidalgo,22056
Baja California,Tijuana,México,22056
Baja California,Tijuana,20 de Noviembre,22100
Baja California,Tijuana,Anexa 20 de Noviembre,22100
Baja California,Tijuana,San José del Alto,22104
Baja California,Tijuana,El Pedregal,22104
Baja California,Tijuana,El Pedregal Oeste,22104
Baja California,Tijuana,Los Santos,22104
Baja California,Tijuana,Los Españoles,22104
Baja California,Tijuana,Alfonso Corona del Rosal,22104
Baja California,Tijuana,El Prado,22105
Baja California,Tijuana,López,22105
Baja California,Tijuana,Las Lilas,22105
Baja California,Tijuana,Dimenstein,22105
Baja California,Tijuana,Los Ángeles,22105
Baja California,Tijuana,Santa Cruz,22105
Baja California,Tijuana,Moreno,22105
Baja California,Tijuana,Anáhuac,22105
Baja California,Tijuana,Ceceña,22105
Baja California,Tijuana,La Mesa Sur,22105
Baja California,Tijuana,José Sandoval,22105
Baja California,Tijuana,La Mesa,22105
Baja California,Tijuana,López Oeste,22105
Baja California,Tijuana,FOVISSSTE Los Volcanes,22105
Baja California,Tijuana,El Prado Este,22105
Baja California,Tijuana,Cortez,22106
Baja California,Tijuana,El Paraíso,22106
Baja California,Tijuana,Guillen,22106
Baja California,Tijuana,Reynoso Parcela 162,22106
Baja California,Tijuana,Contreras Oeste,22106
Baja California,Tijuana,Gerónimo Meza Este,22106
Baja California,Tijuana,Electricistas,22106
Baja California,Tijuana,San Carlos,22106
Baja California,Tijuana,Gerónimo Meza,22106
Baja California,Tijuana,Las Palmas,22106
Baja California,Tijuana,Luz Juárez,22106
Baja California,Tijuana,Reynoso,22106
Baja California,Tijuana,Sonoita,22106
Baja California,Tijuana,La Escondida,22106
Baja California,Tijuana,Contreras,22106
Baja California,Tijuana,Gertrudis Green,22106
Baja California,Tijuana,Magaña,22106
Baja California,Tijuana,Electricistas,22106
Baja California,Tijuana,Angélica,22106
Baja California,Tijuana,Hacienda Acueducto,22106
Baja California,Tijuana,Alicia Carrillo,22106
Baja California,Tijuana,Leos Montoya,22106
Baja California,Tijuana,Quinta Alta,22106
Baja California,Tijuana,Santa Rosa,22106
Baja California,Tijuana,Alcalá,22106
Baja California,Tijuana,López Lucio,22106
Baja California,Tijuana,Jardines de San Carlos,22106
Baja California,Tijuana,Camichin,22106
Baja California,Tijuana,Los Álamos,22110
Baja California,Tijuana,Los Pirules,22110
Baja California,Tijuana,Chapultepec Alamar,22110
Baja California,Tijuana,Residencial Villaflores,22110
Baja California,Tijuana,Yamille,22114
Baja California,Tijuana,Chihuahua La Mesa,22114
Baja California,Tijuana,San Antonio,22114
Baja California,Tijuana,San Antonio Oeste,22114
Baja California,Tijuana,La Ciénega Poniente,22114
Baja California,Tijuana,Río Tijuana 2a. Etapa,22114
Baja California,Tijuana,Fortín de las Flores,22114
Baja California,Tijuana,Vaim,22114
Baja California,Tijuana,Santa Elena,22114
Baja California,Tijuana,INFONAVIT La Mesa,22114
Baja California,Tijuana,Fortín de las Flores Oeste,22114
Baja California,Tijuana,Benton,22115
Baja California,Tijuana,Las Vegas,22115
Baja California,Tijuana,Castro,22115
Baja California,Tijuana,La Joya Este,22115
Baja California,Tijuana,Guadalajara (La Mesa),22115
Baja California,Tijuana,Las Brisas Norte,22115
Baja California,Tijuana,La Joya,22115
Baja California,Tijuana,Las Brisas,22115
Baja California,Tijuana,Gas y Anexas,22115
Baja California,Tijuana,Moreno 2da. Sección,22115
Baja California,Tijuana,Ramírez,22115
Baja California,Tijuana,Las Huertas 3a Sección,22115
Baja California,Tijuana,Los Olivos,22115
Baja California,Tijuana,Ramos Sur,22116
Baja California,Tijuana,Rubio,22116
Baja California,Tijuana,Lomas Conjunto Residencial,22116
Baja California,Tijuana,Pinos del Agüero,22116
Baja California,Tijuana,Balcón Las Huertas,22116
Baja California,Tijuana,Maurilio Magallón,22116
Baja California,Tijuana,Cañón el Salado,22116
Baja California,Tijuana,Huertas 1a. Sección,22116
Baja California,Tijuana,Ramos,22116
Baja California,Tijuana,Plan de Iguala,22116
Baja California,Tijuana,Urías,22116
Baja California,Tijuana,Jardín de las Bugambilias,22116
Baja California,Tijuana,El Valle,22116
Baja California,Tijuana,Huertas 2a. Sección,22116
Baja California,Tijuana,Jalisco,22116
Baja California,Tijuana,Chapultepec California,22117
Baja California,Tijuana,La Esmeralda,22117
Baja California,Tijuana,Las Huertas 4a Sección,22117
Baja California,Tijuana,Emperadores,22117
Baja California,Tijuana,Guanajuato,22117
Baja California,Tijuana,Los Árboles,22117
Baja California,Tijuana,Las Fuentes,22117
Baja California,Tijuana,Anexa Santa Fe,22117
Baja California,Tijuana,Santa Fe,22117
Baja California,Tijuana,La Villa,22117
Baja California,Tijuana,Anexa Veracruz,22117
Baja California,Tijuana,Lomas Las Huertas,22117
Baja California,Tijuana,Durango,22117
Baja California,Tijuana,Veracruz,22117
Baja California,Tijuana,Anexa Durango,22117
Baja California,Tijuana,Vivienda Magisterial 37,22120
Baja California,Tijuana,Arboledas de La Mesa,22120
Baja California,Tijuana,Zermeño (Mérida),22120
Baja California,Tijuana,Niños Héroes (La Mesa),22120
Baja California,Tijuana,División del Norte,22120
Baja California,Tijuana,La Ciénega Sur,22120
Baja California,Tijuana,Niños Héroes Este,22120
Baja California,Tijuana,18 de Marzo,22120
Baja California,Tijuana,Los Pinos (Limón),22120
Baja California,Tijuana,Constitución del 17,22120
Baja California,Tijuana,La Ciénega,22120
Baja California,Tijuana,Arboledas,22120
Baja California,Tijuana,Los Venados Oeste,22123
Baja California,Tijuana,El Olivar,22123
Baja California,Tijuana,Los Venados,22123
Baja California,Tijuana,Jardines de Las Arboledas,22123
Baja California,Tijuana,García,22123
Baja California,Tijuana,Camino Viejo,22123
Baja California,Tijuana,Villa de Alcázar,22123
Baja California,Tijuana,Terrazas de La Presa,22124
Baja California,Tijuana,Tona,22124
Baja California,Tijuana,Presa Rodriguez,22124
Baja California,Tijuana,Los Naranjos,22125
Baja California,Tijuana,Bosques de La Presa,22125
Baja California,Tijuana,Villas de Baja California,22125
Baja California,Tijuana,Colinas de la Presa,22125
Baja California,Tijuana,Lomas de La Presa,22125
Baja California,Tijuana,Los Reyes,22125
Baja California,Tijuana,3 de Octubre,22126
Baja California,Tijuana,México Lindo,22126
Baja California,Tijuana,Colinas de La Mesa,22126
Baja California,Tijuana,El Ranchito,22126
Baja California,Tijuana,Cañón Palmas,22126
Baja California,Tijuana,Cañón Centenario,22126
Baja California,Tijuana,Villa Urrutia,22126
Baja California,Tijuana,Jardines de La Mesa,22126
Baja California,Tijuana,Residencial Alameda,22126
Baja California,Tijuana,Castro Green,22127
Baja California,Tijuana,Baja California,22127
Baja California,Tijuana,Martínez,22127
Baja California,Tijuana,Orizaba,22127
Baja California,Tijuana,Pinos de Narez,22127
Baja California,Tijuana,Loma Dorada Campos,22127
Baja California,Tijuana,Campos,22127
Baja California,Tijuana,La Floresta 1a Sección,22127
Baja California,Tijuana,Colinas de La Cruz,22127
Baja California,Tijuana,Las Huertas 5a Sección,22127
Baja California,Tijuana,Villa Floresta,22127
Baja California,Tijuana,Anexa Loma Dorada,22127
Baja California,Tijuana,Luna Park,22127
Baja California,Tijuana,INFONAVIT Lomas Verdes,22127
Baja California,Tijuana,Balcones de La Presa,22130
Baja California,Tijuana,Generación 2000,22160
Baja California,Tijuana,Granjas Buenos Aires Sección La Palma,22160
Baja California,Tijuana,Hacienda los Venados,22163
Baja California,Tijuana,Hacienda Las Delicias,22163
Baja California,Tijuana,Los Valles,22164
Baja California,Tijuana,Palma Real,22164
Baja California,Tijuana,Natura,22165
Baja California,Tijuana,Colinas San Rafael,22170
Baja California,Tijuana,San Luis,22170
Baja California,Tijuana,Valle Dorado,22170
Baja California,Tijuana,Villa del Álamo,22170
Baja California,Tijuana,Cañón del Sainz,22170
Baja California,Tijuana,Emiliano Zapata,22170
Baja California,Tijuana,Urbivilla del Prado II Sección,22170
Baja California,Tijuana,Rancho Santa Cruz,22170
Baja California,Tijuana,Urbivilla del Prado,22170
Baja California,Tijuana,Ampliación Reforma,22180
Baja California,Tijuana,Parque Industrial La Mesa,22180
Baja California,Tijuana,INFONAVIT Latinos,22180
Baja California,Tijuana,Lomas de La Amistad,22180
Baja California,Tijuana,INFONAVIT Cachanillas,22180
Baja California,Tijuana,Reforma,22183
Baja California,Tijuana,Centenario,22183
Baja California,Tijuana,Anexo Reforma,22183
Baja California,Tijuana,María Medina,22183
Baja California,Tijuana,División del Norte,22183
Baja California,Tijuana,Sanchez Taboada II,22183
Baja California,Tijuana,Amparo Sánchez,22183
Baja California,Tijuana,Sanchez Taboada,22185
Baja California,Tijuana,Sanchez Taboada Produtsa,22185
Baja California,Tijuana,Durán,22185
Baja California,Tijuana,Colinas de La Cantera,22185
Baja California,Tijuana,Niño Artillero,22185
Baja California,Tijuana,Colima,22185
Baja California,Tijuana,El Triunfo,22185
Baja California,Tijuana,Emiliano Zapata,22185
Baja California,Tijuana,Sanchez Taboada IV,22185
Baja California,Tijuana,Reacomodo Sánchez Taboada,22185
Baja California,Tijuana,Sanchez Taboada III,22185
Baja California,Tijuana,Carmen Castillo,22186
Baja California,Tijuana,Anexa Sanchez Taboada,22186
Baja California,Tijuana,La Esperanza,22186
Baja California,Tijuana,Colinas de Cortés,22186
Baja California,Tijuana,Camino Verde (Cañada Verde),22190
Baja California,Tijuana,Cuauhtémoc,22190
Baja California,Tijuana,Felipa Velázquez,22190
Baja California,Tijuana,Los Olivos,22194
Baja California,Tijuana,Villa Colonial,22194
Baja California,Tijuana,Jardines de Agua Caliente,22194
Baja California,Tijuana,Residencial Agua Caliente,22194
Baja California,Tijuana,Santa Cecilia,22194
Baja California,Tijuana,El Mirador (La Mesa),22195
Baja California,Tijuana,Sonora,22195
Baja California,Tijuana,Camino Real,22195
Baja California,Tijuana,Santa Anita,22195
Baja California,Tijuana,Hipódromo Dos,22195
Baja California,Tijuana,Monte Bello,22195
Baja California,Tijuana,Los Olivos Norte,22195
Baja California,Tijuana,Colinas de San Ángel,22195
Baja California,Tijuana,Real del Monte,22195
Baja California,Tijuana,Sirak M Baloyan,22196
Baja California,Tijuana,Loma Bonita,22200
Baja California,Tijuana,Jardín Dorado,22200
Baja California,Tijuana,Loma Bonita,22200
Baja California,Tijuana,Buenos Aires Norte,22200
Baja California,Tijuana,Lomas Terrabella,22203
Baja California,Tijuana,Pedregal del Matamoros,22203
Baja California,Tijuana,Cañón del Padre,22203
Baja California,Tijuana,Montecarlo,22203
Baja California,Tijuana,Granjas Familiares de Matamoros,22203
Baja California,Tijuana,Rincón Dorado,22203
Baja California,Tijuana,Valle Verde,22204
Baja California,Tijuana,Altiplano,22204
Baja California,Tijuana,Valle Imperial,22204
Baja California,Tijuana,Ejido Matamoros,22204
Baja California,Tijuana,Colas del Matamoros,22204
Baja California,Tijuana,Altiplano 5a Sección,22204
Baja California,Tijuana,Planicie,22204
Baja California,Tijuana,Ribera del Bosque,22204
Baja California,Tijuana,El Peñón,22204
Baja California,Tijuana,Villa Residencial del Bosque,22204
Baja California,Tijuana,El Mirador,22204
Baja California,Tijuana,Villa del Sol I,22205
Baja California,Tijuana,Villa del Sol II,22205
Baja California,Tijuana,Villa Fontana VI,22205
Baja California,Tijuana,Villa Fontana XVI,22205
Baja California,Tijuana,Villa del Sol IV,22205
Baja California,Tijuana,Villa Fontana XII,22205
Baja California,Tijuana,FIDUZET,22205
Baja California,Tijuana,Villa del Real V,22205
Baja California,Tijuana,Villa del Real I,22205
Baja California,Tijuana,Villa del Real IV,22205
Baja California,Tijuana,Villa del Real VI,22205
Baja California,Tijuana,Villa Fontana II,22205
Baja California,Tijuana,Villa Fontana XIV,22205
Baja California,Tijuana,Villa Fontana XVIII,22205
Baja California,Tijuana,Villa del Real VIII,22205
Baja California,Tijuana,Villa Fontana I,22205
Baja California,Tijuana,Villa Fontana XIII,22205
Baja California,Tijuana,Villa Fontana VII,22205
Baja California,Tijuana,Villa del Real II,22205
Baja California,Tijuana,Villa del Real III,22205
Baja California,Tijuana,Villa del Sol III,22205
Baja California,Tijuana,Villa del Real XI,22205
Baja California,Tijuana,Villa del Real X,22205
Baja California,Tijuana,Villa del Sol V,22205
Baja California,Tijuana,Villa del Real VII,22205
Baja California,Tijuana,Villa Fontana IX,22205
Baja California,Tijuana,Villa Fontana III,22205
Baja California,Tijuana,Lomas de Matamoros,22206
Baja California,Tijuana,Héroes de Independencia,22206
Baja California,Tijuana,Villa Fontana V,22206
Baja California,Tijuana,Tierra y Libertad,22206
Baja California,Tijuana,Villa Fontana X,22206
Baja California,Tijuana,Mariano Matamoros (Norte),22206
Baja California,Tijuana,Villa Fontana IV,22206
Baja California,Tijuana,Villa Fontana XI,22206
Baja California,Tijuana,Las Torres de Matamoros,22206
Baja California,Tijuana,Villa Fontana VIII,22206
Baja California,Tijuana,El Pípila,22206
Baja California,Tijuana,Los Lobos,22207
Baja California,Tijuana,Misión de las Californias,22207
Baja California,Tijuana,Puerta del Sol,22207
Baja California,Tijuana,Gabriel Rodriguez,22207
Baja California,Tijuana,Buenos Aires Sur,22207
Baja California,Tijuana,El Lago,22210
Baja California,Tijuana,Vista Hermosa,22210
Baja California,Tijuana,Colinas del Alamar,22210
Baja California,Tijuana,Torres del Lago,22210
Baja California,Tijuana,El Fuerte,22214
Baja California,Tijuana,Mesetas del Guaycura,22214
Baja California,Tijuana,Ampliación Guaycura,22214
Baja California,Tijuana,Pórticos del Lago,22214
Baja California,Tijuana,Urbiquinta Marsella,22214
Baja California,Tijuana,Patria Nueva,22214
Baja California,Tijuana,Loma Dorada,22214
Baja California,Tijuana,Las Américas,22215
Baja California,Tijuana,Presidentes,22215
Baja California,Tijuana,Plaza San Marcos,22215
Baja California,Tijuana,El Águila Real,22215
Baja California,Tijuana,Praderas del Sol,22215
Baja California,Tijuana,Baja Maq. El Águila,22215
Baja California,Tijuana,Las Misiones,22215
Baja California,Tijuana,Plaza España,22215
Baja California,Tijuana,Pórticos de Tijuana,22215
Baja California,Tijuana,Misión de las Américas,22215
Baja California,Tijuana,Las Américas,22215
Baja California,Tijuana,Rancho el Águila,22215
Baja California,Tijuana,El Águila,22215
Baja California,Tijuana,Paseos de Guaycura,22215
Baja California,Tijuana,Presidentes,22215
Baja California,Tijuana,Bugambilias (Jacarandas),22216
Baja California,Tijuana,Guaycura,22216
Baja California,Tijuana,Jardines del Lago,22217
Baja California,Tijuana,Lago Sur,22217
Baja California,Tijuana,Hacienda el Colorado,22220
Baja California,Tijuana,Kino,22223
